user_id,time_stamp,adgroup_id,pid,nonclk,clk,tag_category_list,tag_brand_list,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level,cate_id,campaign_id,customer,brand,price
93421,1494131194,1420,430548_1007,1,0,6300|6421|771|4282|4282,306143|197848|37012|247185|247789,0,2,2,2,,3,0,3,263,402566,52459,265757,2380.0
839879,1494644464,1420,430539_1007,1,0,7205|4280,435699|21405,20,3,2,3,2,3,0,3,263,402566,52459,265757,2380.0
1137200,1494303863,1420,430539_1007,1,0,,,33,4,2,4,2,3,0,2,263,402566,52459,265757,2380.0
904485,1494327180,1420,430548_1007,1,0,,,0,5,2,5,,3,0,2,263,402566,52459,265757,2380.0
1083548,1494572452,1420,430539_1007,1,0,6261|6152|9300|9300|6152,386766|102308|20869|250501|59737,32,4,2,4,2,3,0,1,263,402566,52459,265757,2380.0
1129608,1494402897,1420,430539_1007,1,0,6404|470|6404|4520|4282,24297|73794|24297|87261|87261,35,4,2,4,3,3,0,2,263,402566,52459,265757,2380.0
695823,1494030361,1420,430548_1007,1,0,,,90,11,1,5,2,3,0,1,263,402566,52459,265757,2380.0
904485,1494029234,1420,430548_1007,1,0,,,0,5,2,5,,3,0,2,263,402566,52459,265757,2380.0
493452,1494550506,1420,430548_1007,1,0,,,,,,,,,,,263,402566,52459,265757,2380.0
770374,1494056265,1420,430539_1007,1,0,,,34,4,2,4,3,3,0,3,263,402566,52459,265757,2380.0
1066841,1494672800,1420,430548_1007,1,0,,,44,5,2,5,2,3,0,2,263,402566,52459,265757,2380.0
1032992,1494675488,1420,430539_1007,1,0,4280|6261|6261|4282|263,322171|295220|295220|400548|293835,32,4,2,4,2,3,0,1,263,402566,52459,265757,2380.0
245975,1494059474,1420,430539_1007,1,0,,,0,5,2,5,,1,0,,263,402566,52459,265757,2380.0
655802,1494065810,1420,430548_1007,1,0,,,0,2,2,2,,3,0,3,263,402566,52459,265757,2380.0
417685,1494236344,1420,430548_1007,1,0,6261|4521|4520|4315|6955,394762|394747|394747|104492|65342,0,4,2,4,,3,0,,263,402566,52459,265757,2380.0
114622,1494222281,1420,430539_1007,1,0,4302,199354,0,4,2,4,,3,0,2,263,402566,52459,265757,2380.0
644917,1494027376,1420,430548_1007,1,0,758|1057|758|4385|7208,31125|265757|265757|387205|319741,0,5,2,5,,3,0,3,263,402566,52459,265757,2380.0
469462,1494292610,1420,430539_1007,1,0,359|2842|359|131|131,431388|157491|243893|431977|431388,0,5,2,5,,3,0,3,263,402566,52459,265757,2380.0
179803,1494094395,1420,430548_1007,1,0,4620|6261|6522|7209|6561,193611|426757|58147|174972|109419,0,3,2,3,,3,0,2,263,402566,52459,265757,2380.0
220960,1494381463,1420,430539_1007,1,0,6426|562|562|6426|4520,181032|81478|236594|380009|76298,0,4,2,4,,3,0,2,263,402566,52459,265757,2380.0
220960,1494392452,1420,430539_1007,0,1,6423|438|6426|562|562,81427|32202|181032|81478|236594,0,4,2,4,,3,0,2,263,402566,52459,265757,2380.0
700547,1494239771,1420,430548_1007,1,0,6711|11422,298383|184890,35,4,2,4,3,3,0,1,263,402566,52459,265757,2380.0
217841,1494656668,1420,430539_1007,1,0,,,0,9,1,3,2,3,0,,263,402566,52459,265757,2380.0
220960,1494572942,1420,430539_1007,1,0,2241|6423|438|6426|562,73794|81427|32202|181032|81478,0,4,2,4,,3,0,2,263,402566,52459,265757,2380.0
700547,1494157775,1420,430539_1007,1,0,6711|11422,298383|184890,35,4,2,4,3,3,0,1,263,402566,52459,265757,2380.0
17611,1494532264,1420,430548_1007,1,0,,,0,4,2,4,,3,0,2,263,402566,52459,265757,2380.0
293630,1494389458,1420,430548_1007,1,0,,,0,4,2,4,,3,0,,263,402566,52459,265757,2380.0
970476,1494302310,1420,430539_1007,1,0,1102|6421|7209|6243|278,162102|232024|60348|343886|201798,0,4,2,4,,3,0,2,263,402566,52459,265757,2380.0
751741,1494135345,1420,430548_1007,1,0,,,16,3,2,3,1,3,0,2,263,402566,52459,265757,2380.0
1078781,1494228277,1420,430548_1007,1,0,,,0,3,2,3,,2,0,,263,402566,52459,265757,2380.0
842893,1494127405,1420,430539_1007,1,0,811|6421,29834|453449,0,11,1,5,,3,0,2,263,402566,52459,265757,2380.0
754608,1494237177,1420,430539_1007,1,0,4745|5312|6519|4753|12250,388588|9612|351446|168909|386323,0,4,2,4,,3,0,1,263,402566,52459,265757,2380.0
414734,1494477582,1420,430539_1007,1,0,2842|1237|741|6261|6423,431388|406779|270654|50103|352813,31,4,2,4,1,3,0,4,263,402566,52459,265757,2380.0
562887,1494325437,1420,430548_1007,1,0,,,,,,,,,,,263,402566,52459,265757,2380.0
948517,1494391735,1420,430548_1007,1,0,,,0,1,2,1,,1,0,,263,402566,52459,265757,2380.0
970476,1494560796,1420,430539_1007,1,0,1102|6421|7209|6243|278,162102|232024|60348|343886|201798,0,4,2,4,,3,0,2,263,402566,52459,265757,2380.0
84923,1494585139,1420,430539_1007,1,0,1665|4279|6251|6421|6261,78469|78469|44616|173775|335547,20,3,2,3,2,3,0,3,263,402566,52459,265757,2380.0
842893,1494261805,1420,430539_1007,1,0,811|6421,29834|453449,0,11,1,5,,3,0,2,263,402566,52459,265757,2380.0
618372,1494394026,1420,430539_1007,1,0,,,27,4,2,4,1,2,0,4,263,402566,52459,265757,2380.0
884670,1494363006,1420,430539_1007,1,0,7205|6183|7205|7205|7205,175037|238295|255785|361467|250890,0,9,1,3,,3,0,,263,402566,52459,265757,2380.0
879457,1494223532,1420,430539_1007,1,0,,,0,3,2,3,,3,0,2,263,402566,52459,265757,2380.0
737723,1494322416,1420,430539_1007,1,0,6421,138957,33,4,2,4,2,3,0,2,263,402566,52459,265757,2380.0
842893,1494181864,1420,430539_1007,1,0,811|6421,29834|453449,0,11,1,5,,3,0,2,263,402566,52459,265757,2380.0
853073,1494262905,1420,430539_1007,1,0,4267|4267|4278|4278|4278,291832|103830|14983|14983|177078,7,2,2,2,2,3,0,2,263,402566,52459,265757,2380.0
737723,1494144412,1420,430539_1007,1,0,6421,138957,33,4,2,4,2,3,0,2,263,402566,52459,265757,2380.0
788479,1494306318,1420,430548_1007,1,0,6859|4846,114642|88078,0,10,1,4,,3,0,3,263,402566,52459,265757,2380.0
842893,1494153438,1420,430539_1007,1,0,811|6421,29834|453449,0,11,1,5,,3,0,2,263,402566,52459,265757,2380.0
272156,1494579425,1420,430539_1007,1,0,,,20,3,2,3,2,3,0,3,263,402566,52459,265757,2380.0
152977,1494380846,1420,430548_1007,1,0,6261|6261|6423|1665|4520,199779|267505|430209|247789|76298,5,2,2,2,1,3,1,,263,402566,52459,265757,2380.0
769693,1494318500,1420,430548_1007,1,0,,,33,4,2,4,2,3,0,2,263,402566,52459,265757,2380.0
782233,1494056152,1420,430539_1007,1,0,,,0,5,2,5,,3,0,2,263,402566,52459,265757,2380.0
485053,1494454158,1420,430548_1007,1,0,6139,175208,0,4,2,4,,3,0,2,263,402566,52459,265757,2380.0
37243,1494582670,1420,430539_1007,1,0,6410|6405|6554|4284|4279,23491|23491|181325|250004|342760,33,4,2,4,2,3,0,2,263,402566,52459,265757,2380.0
842893,1494037771,1420,430539_1007,1,0,811|6421,29834|453449,0,11,1,5,,3,0,2,263,402566,52459,265757,2380.0
842893,1494066229,1420,430539_1007,1,0,811|6421,29834|453449,0,11,1,5,,3,0,2,263,402566,52459,265757,2380.0
396324,1494301262,1420,430548_1007,1,0,6261|6261,102388|102388,0,3,2,3,1,3,0,,263,402566,52459,265757,2380.0
139641,1494217011,1420,430539_1007,1,0,11202,225489,0,3,2,3,,3,0,4,263,402566,52459,265757,2380.0
1024288,1494237657,1420,430539_1007,1,0,6254|6261|6261|6261|6183,31725|78470|78470|78470|201655,0,4,2,4,,3,0,3,263,402566,52459,265757,2380.0
237023,1494320434,1420,430539_1007,1,0,,,0,4,2,4,,3,0,2,263,402566,52459,265757,2380.0
674552,1494627053,1420,430539_1007,1,0,6547|6426|6423|6423|6423,102457|59424|118364|69809|117271,0,4,2,4,,3,0,3,263,402566,52459,265757,2380.0
703326,1494439821,1420,430539_1007,1,0,,,90,11,1,5,2,3,0,1,263,402566,52459,265757,2380.0
401254,1494570171,1420,430539_1007,1,0,,,92,11,1,5,2,3,0,3,263,402566,52459,265757,2380.0
1090320,1494487991,1420,430548_1007,1,0,,,55,8,1,2,2,2,0,,263,402566,52459,265757,2380.0
1104632,1494600836,1423,430548_1007,1,0,5539|5539|978|978|978,376599|431834|450184|329747|147223,0,4,2,4,,3,0,2,978,167026,25527,282009,27.0
551811,1494629569,1425,430548_1007,1,0,,,66,9,1,3,2,3,0,1,6423,408278,63153,220641,98.0
551811,1494282698,1425,430548_1007,1,0,,,66,9,1,3,2,3,0,1,6423,408278,63153,220641,98.0
52274,1494350143,1425,430548_1007,1,0,6423|5993|5993|771|771,387520|286874|381580|362232|362232,0,5,2,5,,3,0,4,6423,408278,63153,220641,98.0
677173,1494475729,1429,430539_1007,1,0,699|6412|4520|4520|4520,44055|44049|400778|400778|242572,0,4,2,4,,3,0,3,699,245595,33665,345910,220.0
796956,1494655012,1434,430548_1007,1,0,4851|7885|4732|6338,452737|249836|338278|206429,17,3,2,3,1,3,0,4,10701,350192,36082,NULL,10.0
445487,1494055843,1434,430548_1007,0,1,,,,,,,,,,,10701,350192,36082,NULL,10.0
402308,1494591244,1434,430548_1007,1,0,10725,433188,0,2,2,2,1,3,0,,10701,350192,36082,NULL,10.0
796956,1494469570,1434,430548_1007,1,0,7885|4732|6338,249836|338278|206429,17,3,2,3,1,3,0,4,10701,350192,36082,NULL,10.0
187145,1494509362,1434,430548_1007,1,0,508,398080,32,4,2,4,2,3,0,1,10701,350192,36082,NULL,10.0
1001340,1494315578,1434,430548_1007,1,0,,,0,1,2,1,,2,0,,10701,350192,36082,NULL,10.0
499442,1494002777,1434,430539_1007,1,0,1028|6254|6277|6251|6277,25870|21107|404910|55002|404910,0,5,2,5,,3,0,2,10701,350192,36082,NULL,10.0
716705,1494229900,1434,430548_1007,1,0,,,0,4,2,4,,3,0,2,10701,350192,36082,NULL,10.0
845647,1494041615,1434,430548_1007,1,0,,,0,4,2,4,,3,0,2,10701,350192,36082,NULL,10.0
172991,1494238371,1434,430539_1007,1,0,11701|5497|5497|5497|11186,347965|330691|393893|390710|318112,2,1,2,1,1,3,0,2,10701,350192,36082,NULL,10.0
1043110,1494398301,1434,430539_1007,1,0,12245|12245|12204|12204|12204,269372|269372|456687|409375|274755,0,3,2,3,,3,0,2,10701,350192,36082,NULL,10.0
1013065,1494394408,1434,430548_1007,1,0,10489|10489|10489|4375|10489,413132|279295|279295|359346|413132,17,3,2,3,1,3,0,4,10701,350192,36082,NULL,10.0
833245,1494248600,1434,430539_1007,1,0,10489|6426|6423|6423|6261,279295|360935|21411|88267|312790,0,4,2,4,,3,0,2,10701,350192,36082,NULL,10.0
1013065,1494069521,1434,430548_1007,1,0,10483|10483|6338|10459|12216,397553|10126|314492|266887|341274,17,3,2,3,1,3,0,4,10701,350192,36082,NULL,10.0
873918,1494308323,1434,430539_1007,1,0,,,0,4,2,4,,3,0,3,10701,350192,36082,NULL,10.0
697821,1494577102,1434,430539_1007,1,0,,,0,9,1,3,,3,0,3,10701,350192,36082,NULL,10.0
725475,1494315506,1434,430548_1007,1,0,,,44,5,2,5,2,3,0,2,10701,350192,36082,NULL,10.0
207757,1494468741,1434,430548_1007,1,0,8237,428870,0,3,2,3,,3,0,1,10701,350192,36082,NULL,10.0
129485,1494144259,1434,430548_1007,1,0,6314|6432|11681|11681|6432,243579|403868|301299|8787|293023,0,1,2,1,,3,0,4,10701,350192,36082,NULL,10.0
347733,1494486023,1434,430539_1007,1,0,5204,215109,0,3,2,3,1,1,0,,10701,350192,36082,NULL,10.0
265954,1494642276,1434,430548_1007,1,0,,,0,5,2,5,,1,0,,10701,350192,36082,NULL,10.0
129485,1494407376,1434,430548_1007,1,0,12393|7205|4384|1552|4384,273805|196850|301147|425589|247789,0,1,2,1,,3,0,4,10701,350192,36082,NULL,10.0
661996,1494048713,1440,430539_1007,1,0,2515|2515,252069|252069,0,4,2,4,,3,0,2,2515,397917,52517,NULL,100.0
932185,1494220944,1440,430548_1007,1,0,,,0,11,1,5,,2,0,,2515,397917,52517,NULL,100.0
233662,1494556261,1440,430548_1007,1,0,6313|11123|11123|4570|11123,62442|325923|448486|89401|247789,17,3,2,3,1,3,0,3,2515,397917,52517,NULL,100.0
48719,1494546584,1443,430539_1007,1,0,11435|9445|10568|9445|9729,132463|220468|423818|59985|392976,0,4,2,4,,3,0,3,787,405972,43280,NULL,2.0
623207,1494665474,1443,430548_1007,1,0,4280|7415|9718,258350|387229|253493,0,4,2,4,,2,0,,787,405972,43280,NULL,2.0
402461,1494598826,1443,430548_1007,1,0,6405,40091,,,,,,,,,787,405972,43280,NULL,2.0
995894,1494290529,1444,430548_1007,1,0,1535|6682|7146|6682|771,12869|53879|22641|53879|42061,0,11,1,5,,3,0,2,984,402668,54267,424176,3.8
849790,1494260065,1444,430539_1007,1,0,,,0,3,2,3,,1,0,2,984,402668,54267,424176,3.8
428038,1494199143,1444,430548_1007,1,0,4620|4571|4520|6261|6261,409882|369040|283750|375779|74059,8,2,2,2,1,3,0,3,984,402668,54267,424176,3.8
427101,1494337626,1445,430548_1007,1,0,7072|7072|6286|4280|6261,18550|18550|135292|197501|99124,45,5,2,5,2,3,0,3,4280,391559,41317,NULL,53.5
427101,1494226946,1445,430548_1007,1,0,6261|6261|4280|6423|6261,99124|187604|432680|301180|189279,45,5,2,5,2,3,0,3,4280,391559,41317,NULL,53.5
753407,1494284302,1445,430548_1007,1,0,11422,138260,44,5,2,5,2,3,0,2,4280,391559,41317,NULL,53.5
969095,1494545776,1446,430539_1007,1,0,9300|9681|10431|10431|7635,256560|298985|70157|96076|201940,0,11,1,5,,3,0,2,9300,391566,45779,263004,280.0
1056645,1494632942,1446,430548_1007,1,0,,,92,11,1,5,2,3,0,4,9300,391566,45779,263004,280.0
621475,1494374607,1446,430539_1007,1,0,1692|4267|5957|4745|6141,363077|85034|191779|284092|78406,0,4,2,4,,3,0,2,9300,391566,45779,263004,280.0
118817,1494583273,1447,430548_1007,1,0,5957,305148,,,,,,,,,6423,402073,56336,NULL,79.0
182362,1494506499,1447,430548_1007,1,0,,,36,5,2,5,1,1,0,,6423,402073,56336,NULL,79.0
444150,1494537930,1447,430548_1007,1,0,7214|6427|7214|6423|6423,189321|420702|233067|27412|381749,0,5,2,5,,3,0,,6423,402073,56336,NULL,79.0
304033,1494662162,1447,430548_1007,1,0,4526|4526|12674|6261|8998,335043|421876|28758|338708|146889,0,10,1,4,,3,0,,6423,402073,56336,NULL,79.0
444150,1494635947,1447,430548_1007,1,0,10986|6423|6427|7214|6427,84034|454305|24339|189321|420702,0,5,2,5,,3,0,,6423,402073,56336,NULL,79.0
698893,1494556700,1447,430548_1007,1,0,1535|6525|1535|4526|4526,12869|398742|127655|19449|442333,20,3,2,3,1,3,1,3,6423,402073,56336,NULL,79.0
567254,1494487494,1447,430539_1007,1,0,,,,,,,,,,,6423,402073,56336,NULL,79.0
1061602,1494593202,1447,430548_1007,1,0,,,0,11,1,5,,3,0,2,6423,402073,56336,NULL,79.0
18362,1494502363,1447,430548_1007,1,0,4558|5510|4643|6547|6539,446739|252916|437340|412961|380675,0,4,2,4,,3,0,4,6423,402073,56336,NULL,79.0
638506,1494556469,1447,430548_1007,1,0,6423|6423|6423|6423|6426,295767|326750|291989|93378|251526,,,,,,,,,6423,402073,56336,NULL,79.0
1067211,1494313780,1447,430548_1007,1,0,,,42,5,2,5,1,3,0,4,6423,402073,56336,NULL,79.0
862926,1494517961,1447,430548_1007,1,0,,,0,3,2,3,,3,0,,6423,402073,56336,NULL,79.0
525966,1494571915,1447,430548_1007,1,0,4290,124743,,,,,,,,,6423,402073,56336,NULL,79.0
830117,1494513454,1447,430548_1007,1,0,,,0,3,2,3,,2,0,,6423,402073,56336,NULL,79.0
216739,1494595409,1447,430548_1007,1,0,,,0,11,1,5,,3,0,2,6423,402073,56336,NULL,79.0
304445,1494644180,1447,430548_1007,1,0,,,0,12,1,6,,2,0,,6423,402073,56336,NULL,79.0
81633,1494509579,1447,430539_1007,1,0,6423|6423|4520|4520|10930,319871|419370|411072|454237|185563,0,5,2,5,,2,0,,6423,402073,56336,NULL,79.0
568591,1494506272,1447,430548_1007,1,0,,,33,4,2,4,2,3,0,2,6423,402073,56336,NULL,79.0
278109,1494481183,1447,430539_1007,1,0,4308|856|1685,113601|154473|220045,0,4,2,4,,3,0,,6423,402073,56336,NULL,79.0
34191,1494562154,1447,430548_1007,1,0,6426|6423|7340|7340|7340,98931|268356|342533|269454|3409,45,5,2,5,2,3,0,3,6423,402073,56336,NULL,79.0
943919,1494661944,1447,430548_1007,1,0,6261,322262,0,5,2,5,,2,0,,6423,402073,56336,NULL,79.0
912240,1494559979,1447,430548_1007,1,0,4282|6427|6423|5944|5166,442223|352813|323216|348679|238341,0,3,2,3,,3,1,3,6423,402073,56336,NULL,79.0
683527,1494566545,1447,430548_1007,1,0,6426|4284|6261|6261|562,312079|116790|283837|283837|433689,0,9,1,3,,3,0,2,6423,402073,56336,NULL,79.0
58241,1494669976,1447,430548_1007,1,0,4283|6423|6423|4288|4505,334207|67569|138597|168832|417588,0,4,2,4,,3,0,4,6423,402073,56336,NULL,79.0
250876,1494305324,1447,430548_1007,1,0,,,0,5,2,5,1,3,0,,6423,402073,56336,NULL,79.0
1039479,1494138524,1447,430548_1007,1,0,6423|4281|4526|4526|4526,401020|49293|442333|323522|247789,67,9,1,3,2,3,0,3,6423,402073,56336,NULL,79.0
618962,1494584425,1447,430548_1007,1,0,4281|6142|6261|6261|6423,247789|231388|184266|454237|420804,0,5,2,5,,3,0,,6423,402073,56336,NULL,79.0
138419,1494509050,1447,430548_1007,1,0,,,0,5,2,5,,2,0,,6423,402073,56336,NULL,79.0
11774,1494567147,1447,430548_1007,1,0,,,45,5,2,5,2,3,0,4,6423,402073,56336,NULL,79.0
2380,1494484386,1447,430539_1007,1,0,562|4290,269093|459561,0,3,2,3,,3,0,1,6423,402073,56336,NULL,79.0
550717,1494503864,1447,430548_1007,1,0,,,,,,,,,,,6423,402073,56336,NULL,79.0
777319,1494426105,1447,430539_1007,1,0,9166|9155,4889|3013,67,9,1,3,2,3,0,4,6423,402073,56336,NULL,79.0
276693,1494565959,1447,430548_1007,1,0,,,,,,,,,,,6423,402073,56336,NULL,79.0
1033860,1494209741,1447,430548_1007,1,0,,,0,4,2,4,2,3,0,,6423,402073,56336,NULL,79.0
275541,1494188200,1453,430539_1007,1,0,1946|8209|8728|470|470,184099|454237|454237|184099|322123,0,9,1,3,2,3,0,,11316,408480,63358,28527,800.0
920846,1494541191,1455,430548_1007,1,0,6261|6421|6140|5954|6332,400920|269810|318122|243982|318112,0,4,2,4,2,1,0,,6140,408507,63388,318122,159.0
948716,1494566723,1455,430539_1007,1,0,,,0,9,1,3,,1,0,,6140,408507,63388,318122,159.0
61894,1494686882,1455,430548_1007,1,0,4283,384283,34,4,2,4,2,3,0,4,6140,408507,63388,318122,159.0
1080583,1494382765,1455,430548_1007,1,0,,,0,5,2,5,,1,0,,6140,408507,63388,318122,159.0
471377,1494068081,1455,430539_1007,1,0,,,55,8,1,2,1,2,0,,6140,408507,63388,318122,159.0
671276,1494138996,1455,430548_1007,1,0,4564|2628|10758|10758|4505,193297|180142|412408|247655|145908,0,11,1,5,,1,0,,6140,408507,63388,318122,159.0
368416,1494395783,1456,430548_1007,1,0,,,0,3,2,3,,3,0,4,6878,398858,53487,NULL,6.0
555021,1494271148,1457,430548_1007,0,1,7267,436259,0,10,1,4,,2,0,,8984,408519,63398,NULL,46.0
555021,1494441622,1457,430548_1007,1,0,7267,436259,0,10,1,4,,2,0,,8984,408519,63398,NULL,46.0
1045439,1494645444,1457,430539_1007,1,0,490,61512,64,9,1,3,1,3,0,2,8984,408519,63398,NULL,46.0
320129,1494547492,1457,430548_1007,1,0,859|6686|6261|6261|8880,235105|85402|281483|197848|231940,34,4,2,4,2,3,0,3,8984,408519,63398,NULL,46.0
219892,1494594656,1459,430539_1007,1,0,,,0,5,2,5,,3,0,,5989,134841,16640,268999,52.0
390063,1494510400,1459,430539_1007,1,0,4288|5989|5989|5989|11156,325180|67626|323354|286827|68841,0,11,1,5,,3,0,4,5989,134841,16640,268999,52.0
874242,1494425587,1459,430548_1007,1,0,6806,98931,44,5,2,5,2,3,0,2,5989,134841,16640,268999,52.0
390063,1494512268,1459,430539_1007,1,0,4288|5989|5989|5989|11156,325180|67626|323354|286827|68841,0,11,1,5,,3,0,4,5989,134841,16640,268999,52.0
248970,1494219341,1459,430548_1007,1,0,,,20,3,2,3,2,3,0,4,5989,134841,16640,268999,52.0
1112764,1494405838,1459,430548_1007,1,0,9713|12015|1101|856|856,264740|174859|82476|253288|253287,0,3,2,3,,3,0,3,5989,134841,16640,268999,52.0
1037335,1494507691,1459,430539_1007,1,0,5989|4267|6261,44953|318833|127082,0,3,2,3,,3,0,2,5989,134841,16640,268999,52.0
904224,1494334697,1459,430539_1007,1,0,5787|4551|9483|9483|7635,388042|367632|17921|80145|243519,0,5,2,5,,3,0,1,5989,134841,16640,268999,52.0
414097,1494406003,1459,430539_1007,1,0,,,32,4,2,4,2,3,0,1,5989,134841,16640,268999,52.0
227672,1494512306,1459,430539_1007,1,0,4283|4267|4521|6261|4532,91437|9188|95591|29586|325261,45,5,2,5,2,3,0,3,5989,134841,16640,268999,52.0
296946,1494484227,1459,430548_1007,1,0,5989|4385|6261,275442|333659|176044,0,4,2,4,2,3,0,,5989,134841,16640,268999,52.0
37927,1494404159,1459,430548_1007,1,0,2814|1101|6407|7883|6421,10187|404282|132536|117124|34105,0,4,2,4,2,3,0,,5989,134841,16640,268999,52.0
366837,1494517326,1459,430548_1007,1,0,4288,177681,45,5,2,5,2,3,0,3,5989,134841,16640,268999,52.0
627005,1494475298,1459,430539_1007,1,0,4520|438|1154|4520|4526,127082|27548|27548|235358|277741,0,3,2,3,,3,0,2,5989,134841,16640,268999,52.0
494604,1494484288,1459,430548_1007,1,0,4521|6261|6261|562|5989,450184|293023|269454|121931|300598,0,3,2,3,2,2,0,,5989,134841,16640,268999,52.0
803488,1494554905,1459,430548_1007,1,0,6852|45|6860|5989|4551,330850|118037|42093|323354|60326,0,5,2,5,2,3,0,,5989,134841,16640,268999,52.0
132261,1494492223,1459,430548_1007,1,0,1932|6244|8113,278906|143024|36317,0,2,2,2,,3,1,,5989,134841,16640,268999,52.0
782866,1494506617,1459,430539_1007,1,0,6432|5989|5989|4283|1665,21261|87399|443642|288697|278878,20,3,2,3,2,3,0,3,5989,134841,16640,268999,52.0
25333,1494579762,1459,430548_1007,1,0,4282|6261,47026|58326,0,11,1,5,,3,0,4,5989,134841,16640,268999,52.0
1305,1494240769,1461,430548_1007,1,0,,,0,9,1,3,,2,0,4,2777,408453,31143,318157,1600.0
768121,1494487201,1461,430539_1007,1,0,,,67,9,1,3,2,3,0,4,2777,408453,31143,318157,1600.0
652397,1494207655,1462,430548_1007,1,0,1101|7836|7642|7836|7820,284802|353787|353770|353787|64505,0,3,2,3,,3,0,4,7836,398949,53581,NULL,10.0
631180,1494121009,1462,430548_1007,1,0,10470|6205|4437,174342|459850|333827,89,11,1,5,1,3,0,3,7836,398949,53581,NULL,10.0
444003,1494553532,1462,430548_1007,1,0,7836,353787,0,8,1,2,,3,1,2,7836,398949,53581,NULL,10.0
661977,1494467977,1462,430539_1007,1,0,,,91,11,1,5,2,3,0,2,7836,398949,53581,NULL,10.0
49951,1494129252,1462,430539_1007,1,0,7838|3788|5920|5920|5920,152991|255820|318781|382862|200333,20,3,2,3,2,3,0,3,7836,398949,53581,NULL,10.0
54246,1494551600,1462,430539_1007,1,0,,,0,11,1,5,,3,0,1,7836,398949,53581,NULL,10.0
363783,1494469568,1462,430539_1007,1,0,8114|8114|6967|4267|7836,78538|203729|78538|75920|370203,0,8,1,2,,2,0,,7836,398949,53581,NULL,10.0
1121543,1494123923,1462,430548_1007,1,0,,,0,7,1,1,,1,0,,7836,398949,53581,NULL,10.0
54631,1494126495,1462,430548_1007,1,0,,,49,6,2,6,2,3,0,2,7836,398949,53581,NULL,10.0
188565,1494129263,1462,430548_1007,1,0,,,20,3,2,3,2,3,0,3,7836,398949,53581,NULL,10.0
1044227,1494551979,1462,430548_1007,1,0,4526|4526|4526|4526,394595|335730|426531|39274,67,9,1,3,2,3,0,4,7836,398949,53581,NULL,10.0
105614,1494037633,1462,430548_1007,1,0,,,57,8,1,2,1,3,0,4,7836,398949,53581,NULL,10.0
1084603,1494465755,1462,430539_1007,1,0,,,0,4,2,4,,3,0,2,7836,398949,53581,NULL,10.0
240702,1494556343,1462,430548_1007,1,0,1579|1157,389092|201868,5,2,2,2,1,3,1,2,7836,398949,53581,NULL,10.0
608095,1494291807,1462,430539_1007,1,0,,,32,4,2,4,2,3,0,1,7836,398949,53581,NULL,10.0
532515,1494293010,1462,430548_1007,1,0,6261|6261|6512,168114|168114|843,0,3,2,3,2,3,0,,7836,398949,53581,NULL,10.0
432132,1494556716,1462,430548_1007,1,0,,,92,11,1,5,2,3,0,3,7836,398949,53581,NULL,10.0
294728,1494467017,1462,430548_1007,1,0,,,16,3,2,3,1,3,0,2,7836,398949,53581,NULL,10.0
1087289,1494391114,1462,430539_1007,1,0,8202|11726|11726|11726|7002,329071|295610|330461|256474|397281,19,3,2,3,2,3,0,2,7836,398949,53581,NULL,10.0
942137,1494601152,1465,430548_1007,1,0,,,0,11,1,5,,1,0,,10294,389015,38182,289321,90.0
528649,1494256681,1465,430548_1007,1,0,,,0,4,2,4,,3,0,4,10294,389015,38182,289321,90.0
954084,1494157493,1465,430548_1007,1,0,5900|11429|4766,60209|184451|100371,,,,,,,,,10294,389015,38182,289321,90.0
1075626,1494033973,1468,430548_1007,1,0,,,0,11,1,5,,3,0,3,990,133048,12730,NULL,42.0
1013873,1494688965,1475,430548_1007,1,0,10881|10881|6453|7383|6777,198942|307747|333689|59604|425385,0,9,1,3,,3,0,2,8102,139735,10210,46671,1890.0
296595,1494574365,1478,430548_1007,1,0,6423|6423|6426|10568|10568,316740|316740|227827|131205|55082,0,11,1,5,,3,0,,9494,233170,32438,NULL,66.0
221840,1494085579,1478,430548_1007,1,0,,,0,11,1,5,,3,0,,9494,233170,32438,NULL,66.0
531007,1494130411,1481,430548_1007,1,0,,,,,,,,,,,6176,131238,8399,281072,21.0
78068,1494098538,1481,430548_1007,1,0,,,0,9,1,3,,2,0,,6176,131238,8399,281072,21.0
66074,1494070397,1481,430548_1007,1,0,4520,247789,49,6,2,6,2,3,0,3,6176,131238,8399,281072,21.0
811280,1494689597,1482,430539_1007,1,0,,,0,5,2,5,,3,0,2,6915,397673,52276,NULL,440.0
137690,1494553476,1482,430548_1007,1,0,,,0,9,1,3,1,3,0,,6915,397673,52276,NULL,440.0
943539,1494059579,1484,430548_1007,1,0,,,0,8,1,2,,1,0,,688,202735,29480,232720,85.0
1131980,1494170665,1484,430548_1007,1,0,,,38,5,2,5,2,2,0,3,688,202735,29480,232720,85.0
379947,1494595542,1485,430539_1007,1,0,,,46,5,2,5,3,3,0,2,5989,138379,6307,457640,198.0
5945,1494161365,1485,430548_1007,1,0,4505|6412|4520|174|5033,76955|109029|323384|109029|376929,0,5,2,5,,2,0,,5989,138379,6307,457640,198.0
861784,1494420303,1497,430548_1007,1,0,,,34,4,2,4,2,3,0,4,9028,395144,49555,NULL,2.3
914502,1494635229,1502,430548_1007,1,0,6434|6434|6434|6434|6434,450652|450652|450652|132353|132353,0,10,1,4,,3,0,4,6434,203534,29550,450652,79.0
